x,always_explore_reward,always_explore_arm,ucb_naive_reward,ucb_naive_arm
2984,4.319064149057256,1,7.393318665535569,1
2985,1.7889758901984054,0,5.126464840855038,1
2986,4.498264233997926,1,1.2492872590822588,1
2987,1.1175331329821525,0,4.714285459042145,1
2988,3.249042915981179,1,5.953811572132646,1
2989,1.3836947897102696,0,2.2287658791282237,1
2990,5.997727098985888,1,3.454901004456743,1
2991,2.8719393678771885,0,3.115800161917284,1
2992,1.6228182227751724,1,5.594986944946859,1
2993,2.564069827079747,0,5.080063305365826,1
2994,4.478505166137273,1,6.587581895564565,1
2995,2.8706310224288534,0,3.270260226975879,1
2996,1.8049529969093372,1,4.575260040279905,1
2997,3.980731643054065,0,1.8111894968212279,1
2998,2.95406632309075,1,2.8139395330769816,1
2999,2.1519689698779123,0,2.17155145547521,1
3000,2.997485714681707,1,2.6091591066873057,1
3001,3.731642055938308,0,2.3094509009811572,1
3002,4.767457565648984,1,6.055432487735649,1
3003,5.563549540791113,0,2.2176499953460276,1
3004,4.244910040931162,1,5.188406883105148,1
3005,1.6833762117815683,0,4.686442131093104,1
3006,2.7040136396094834,1,1.5428615169171687,1
3007,2.9973021505898627,0,2.651078298197625,1
3008,1.4993752909210945,1,3.076956238217044,1
3009,4.069401677458465,0,5.090121411125016,1
3010,6.2302458248563575,1,4.549096275411898,1
3011,3.237890471370296,0,5.095663051177659,1
3012,3.925616761349713,1,5.867557019380419,1
3013,3.1005333737492218,0,4.179385442682111,1
3014,5.25119274746783,1,3.6505448793957243,1
3015,3.4713099432894676,0,7.09602880524695,1
3016,5.551590255834484,1,3.7087485576352135,1
3017,4.320728708590576,0,1.5431646795794056,1
3018,2.2120949779795893,1,3.6430357982540853,1
3019,3.341355942492292,0,2.865120698246779,1
3020,2.1835547413441083,1,3.9683369723174446,1
3021,3.6964759747362863,0,5.184893506943237,1
3022,1.403202395313874,1,3.792355655838797,1
3023,2.981027178390466,0,1.7378073952660311,1
3024,6.7187820250777985,1,4.967322569938745,1
3025,1.821238224768843,0,1.5150897083446009,1
3026,1.1624317115890455,1,5.61785037378151,1
3027,3.975835164374462,0,4.900703207702866,1
3028,4.8345558657459575,1,4.584464103721846,1
3029,3.9950988702702297,0,4.0174562266132865,1
3030,6.141094082325463,1,3.6344017054431488,1
3031,3.5240156346585914,0,2.82442259939492,1
3032,4.341051400740242,1,1.3621813023758043,1
3033,2.318298156950256,0,4.5065763097374925,1
3034,3.89838540559872,1,3.1542200942176892,1
3035,1.982368187881257,0,2.952317069606717,1
3036,4.727983196301588,1,4.597257378996324,1
3037,2.125992022578667,0,7.282743272267968,1
3038,1.6495297645237332,1,3.0845434819838147,1
3039,2.752600690540917,0,5.755887607699294,1
3040,2.8892827300357937,1,6.740861268620706,1
3041,0.6923785732117245,0,3.4539900809891972,1
3042,2.5285056191447004,1,5.018316193554207,1
3043,4.858297444881717,0,3.1808509936912133,1
3044,3.210480624665404,1,3.3523262702662113,1
3045,2.3500453084410178,0,3.8759932959659054,1
3046,6.6032474256960745,1,1.9879353355765836,1
3047,2.5566405562002394,0,4.922671960890498,1
3048,3.795816858321766,1,5.172413905384382,1
3049,2.818102285575565,0,2.345610318723736,1
3050,3.790272003796031,1,1.7378073952660311,1
3051,3.7291332077531925,0,5.642178724066458,1
3052,3.5196650730946004,1,2.384289591139303,1
3053,1.2882055504848962,0,2.862500469109161,1
3054,4.713494804602116,1,2.045670167333471,1
3055,4.248015530462073,0,4.671244693581278,1
3056,2.7710636236860164,1,6.194991318643093,1
3057,3.928918202720475,0,2.159186744602316,1
3058,3.0204064698075057,1,6.714776948373325,1
3059,0.7691648347875042,0,2.9055458089210613,1
3060,5.46954084183789,1,3.829680050678131,1
3061,3.046441824851797,0,2.133015605970467,1
3062,4.650564302638316,1,4.179101268323743,1
3063,0.9701003906599414,0,2.9136314390349183,1
3064,6.16719869276703,1,1.3315486706186657,1
3065,3.149084729669578,0,1.5084178436780964,1
3066,3.2145490514299415,1,2.9164186279182434,1
3067,1.4166172607528282,0,4.91132071547371,1
3068,3.635353893753255,1,4.386805314946599,1
3069,1.3124090190442632,0,1.7490104854388782,1
3070,3.727536175139921,1,3.514733657262724,1
3071,3.633045499644892,0,1.9893481567349596,1
3072,2.6940940868923757,1,4.176672533648109,1
3073,4.831619569603216,0,6.339996970771024,1
3074,1.059635561066584,1,2.4706814036441704,1
3075,2.1172199530196543,0,4.504205575293163,1
3076,1.1983959736189578,1,2.6854890255901247,1
3077,1.8092480543142693,0,3.5285981174065353,1
3078,4.1300171163018655,1,5.313508955312947,1
3079,2.835324076917929,0,5.050151941465417,1
3080,2.0827839720251378,1,4.889874495506978,1
3081,1.1576536717057901,0,6.207246140751274,1
3082,5.272993396162895,1,5.619683857044536,1
3083,0.5466741514475387,0,3.885435993083033,1
3084,1.8754864405012748,1,0.30879900216276424,1
3085,3.635347381830305,0,5.717616764517064,1
3086,3.510366848471702,1,3.985570167279869,1
3087,4.445094662318242,0,3.3650100168752584,1
3088,3.3343706728047153,1,3.7752845732023648,1
3089,3.9237868360109447,0,6.169179672949451,1
3090,3.459712086977033,1,3.6143032553014676,1
3091,3.4433180466273345,0,2.026926814564661,1
3092,3.5418353836108736,1,3.5151855924028137,1
3093,3.5234079395604163,0,5.2395985235658635,1
3094,2.5175057116350112,1,3.9153445896567396,1
3095,3.9215579913897063,0,6.206327870573538,1
3096,2.621534249780871,1,5.231873540140194,1
3097,0.4971511698953792,0,2.2522886095275103,1
3098,3.302812465169347,1,3.3777569937619014,1
3099,1.6456397403469287,0,5.03844852368819,1
3100,5.100792895523708,1,4.93824407623885,1
3101,1.8547188222866422,0,7.7815240331245725,1
3102,5.167162907662283,1,2.917820810419151,1
3103,-0.05533783686755456,0,2.0582662253424573,1
3104,4.517162036402139,1,3.3863695177447903,1
3105,2.402837778281591,0,3.399367886802607,1
3106,6.6651479151076805,1,3.1078926655053034,1
3107,3.6666226350328333,0,1.419343441320532,1
3108,6.084197420851017,1,4.0387143867061885,1
3109,2.820766717518155,0,3.4411965281409027,1
3110,4.327271880300046,1,6.1608956565878845,1
3111,2.548670043045443,0,3.023059738903619,1
3112,4.564794541411824,1,5.2263698609681,1
3113,1.776009890638838,0,4.029176251445477,1
3114,4.602199341330465,1,4.596644679937241,1
3115,4.0888780730589165,0,2.3202126700709473,1
3116,5.810324440369237,1,4.480308841292887,1
3117,1.0187200462666948,0,3.035571486844051,1
3118,7.797088957507494,1,2.2234458705200724,1
3119,4.4710783256529405,0,4.5077056297890845,1
3120,6.320072355757403,1,4.4962432112141055,1
3121,1.4218107889228526,0,5.644571478324242,1
3122,2.7520961650344375,1,2.5236703147559303,1
3123,3.4001161104196163,0,3.3212435368002358,1
3124,3.257662963944529,1,4.853429606295643,1
3125,2.1466370100265415,0,6.222076670813106,1
3126,3.0774843217364865,1,5.94407811283486,1
3127,4.025225562807836,0,4.052600906261997,1
3128,4.9374537624605885,1,5.944350015649781,1
3129,-2.4295896990584827,0,2.435515088460581,1
3130,4.609803935055463,1,1.9556189763986984,1
3131,5.011951643262222,0,1.5861216145939758,1
3132,5.077358711576549,1,3.9468962503958838,1
3133,0.8129695625869866,0,4.914326188636236,1
3134,4.619891180598058,1,4.661767805985002,1
3135,1.5880800250168614,0,5.643940545743009,1
3136,4.953271570347508,1,3.6915677628239023,1
3137,2.5902280596753933,0,3.1969101753870186,1
3138,3.8297533334947205,1,5.240279512819435,1
3139,4.7798926058554425,0,3.3749312071074375,1
3140,6.19232867289802,1,3.806754394134601,1
3141,4.953450767534041,0,2.578744779799861,1
3142,7.465701586866339,1,6.9015163729366,1
3143,5.342373501894946,0,2.533847168076188,1
3144,3.1488351283030465,1,6.429393400942078,1
3145,4.116798505313442,0,4.201555510594418,1
3146,2.5220687726676574,1,2.3139013378141,1
3147,3.249685170003679,0,3.478028107081792,1
3148,1.341489925541346,1,3.639120737020512,1
3149,3.137437776400382,0,0.8009565190667103,1
3150,5.312831682800191,1,3.4069565277528273,1
3151,3.5818451539374214,0,3.3829178412729415,1
3152,4.835187695017837,1,4.710927960585831,1
3153,3.9281216085715465,0,0.8861426172082738,1
3154,4.2935199187673145,1,3.3510656271495525,1
3155,2.9059553409071457,0,3.8394400597891716,1
3156,5.422168040695133,1,4.6423879364718506,1
3157,-0.19625052805138266,0,1.7470152913242774,1
3158,2.5938103946324285,1,6.767095589762141,1
3159,1.3718794949716415,0,2.2860527610044032,1
3160,7.29791502169398,1,2.5685957367891397,1
3161,1.5073973438799761,0,1.2109567859521728,1
3162,5.190194181759274,1,4.997838577458987,1
3163,3.052363211089454,0,5.2381335766408865,1
3164,6.740596259853149,1,5.7763255964546865,1
3165,1.7233039851289758,0,4.7848347190054366,1
3166,2.8407024646490364,1,4.309809186349646,1
3167,1.4457183714150952,0,3.1929531432624887,1
3168,6.550516556365372,1,4.602199341330465,1
3169,4.10847045767955,0,6.380266461299172,1
3170,2.716442706710093,1,1.2275676906081265,1
3171,0.09258178371648162,0,1.8183518047286826,1
3172,6.27497677719361,1,3.8750174931332415,1
3173,0.8591201050405051,0,3.0267680871267792,1
3174,5.615606925525702,1,2.568117859987878,1
3175,2.8264257579327996,0,2.4193954999085237,1
3176,3.905667944754777,1,6.094359073247696,1
3177,2.5797177499914246,0,3.4799634739317997,1
3178,5.190385198513619,1,1.7514743910655841,1
3179,4.649900335537499,0,5.285281811580271,1
3180,5.175066263905456,1,1.2287001109540312,1
3181,2.848230295629054,0,1.7038533828825757,1
3182,9.614487072672672,1,1.7343348623123596,1
3183,1.123077920919074,0,5.315447024053491,1
3184,1.7517970062773647,1,6.272960368976065,1
3185,1.1205190322092822,0,3.3199120312385593,1
3186,4.884085322663768,1,5.911686072785963,1
3187,0.2104569651142134,0,2.760797992182376,1
3188,2.284332276999432,1,2.5204312285691444,1
3189,3.646697767553076,0,4.241997930916554,1
3190,1.9479901820440078,1,3.199560913580512,1
3191,2.2620171946054066,0,5.240615052341165,1
3192,4.67499841961457,1,4.248675678427558,1
3193,5.595008441798983,0,2.7430673409269053,1
3194,5.972099221949925,1,5.085059587449182,1
3195,3.4803668573639928,0,2.781891447215117,1
3196,6.7999259401169265,1,4.299920194291717,1
3197,1.6042378154713184,0,3.1368043705337643,1
3198,5.663534719942739,1,5.1387719041503095,1
3199,1.6332552445854533,0,3.5250489884141585,1
3200,5.665675334232439,1,4.284875281840254,1
3201,5.606838926472626,0,4.4090714832097175,1
3202,2.774763874717653,1,5.443537613379232,1
3203,1.759106422491089,0,6.7187820250777985,1
3204,4.990957130243437,1,3.3442764623470813,1
3205,2.4081594463612492,0,2.876963197340412,1
3206,5.056654449907611,1,6.101713870680762,1
3207,3.370835315235191,0,6.798534507524701,1
3208,6.264111102527363,1,3.8421379462347143,1
3209,1.7644868407502463,0,4.418627479490931,1
3210,7.128195303518501,1,2.564467344550399,1
3211,0.7130312154948012,0,6.467904623837425,1
3212,7.399291138108101,1,5.908846674000666,1
3213,2.2906745026560564,0,3.1368616556413063,1
3214,1.713823347007187,1,3.1630221844357695,1
3215,1.34759965542689,0,8.005414658275123,1
3216,7.271491004452182,1,6.866752121234306,1
3217,5.39335017645171,0,3.5084105794968665,1
3218,2.1275609177745483,1,5.306598506803613,1
3219,-0.6788120786593401,0,2.4917746863639274,1
3220,3.477096678060387,1,4.819078122752182,1
3221,3.3971601593471163,0,3.8523631996177836,1
3222,2.583231567455134,1,6.100222927074442,1
3223,2.76494208541437,0,4.136409752206879,1
3224,5.477446667550169,1,5.482739435469783,1
3225,0.781652485393967,0,3.2445826395570374,1
3226,8.224241231436647,1,3.686068772927772,1
3227,2.930913710888816,0,1.2995602639014683,1
3228,2.7274772141019326,1,1.2920680867430154,1
3229,0.7077595318557381,0,2.418634236882565,1
3230,6.217793863334105,1,3.6316916110681436,1
3231,1.7901548824406541,0,4.366462824045812,1
3232,3.4560774734218627,1,4.299208455889234,1
3233,4.137579281786107,0,6.388391936269962,1
3234,2.6874039892100074,1,2.9732174143794365,1
3235,2.2058907676116344,0,3.3124795380146894,1
3236,4.348663647063657,1,1.239749194408744,1
3237,3.681246113260144,0,5.55436623816784,1
3238,5.140258358063044,1,3.1796716062457406,1
3239,2.3307422978694126,0,3.4190864040513604,1
3240,3.909242542270185,1,4.897544481189683,1
3241,1.6811650398989855,0,3.2606108658837947,1
3242,6.034728231997092,1,2.892072411630706,1
3243,2.391723256729967,0,4.235070964646485,1
3244,4.4827392577366645,1,4.979530531318489,1
3245,3.784093559815895,0,2.5137416304184637,1
3246,8.154614697510532,1,3.4917023448146334,1
3247,1.4194822816415158,0,4.547777615764029,1
3248,6.216766465232744,1,6.42308275905991,1
3249,-0.6388234449027523,0,7.959349827926852,1
3250,3.8077430700980672,1,4.19218050685198,1
3251,1.9360919778724004,0,2.266351175785594,1
3252,5.009996579093428,1,3.775474026753926,1
3253,2.8793941137181416,0,5.291365955593478,1
3254,5.519331315590117,1,5.807694831127672,1
3255,1.9438040271306565,0,6.371780088772096,1
3256,3.181206678055932,1,5.738331971480705,1
3257,2.81520096620872,0,1.0161884430180503,1
3258,3.7588285433446202,1,5.558369116366045,1
3259,0.8471205864851991,0,4.415284778232128,1
3260,4.697477251501387,1,4.4090714832097175,1
3261,2.0263505278518896,0,2.1924368845832407,1
3262,4.227666942819068,1,5.569637909942368,1
3263,1.5142550571097741,0,3.9791199447625374,1
3264,4.5300794968444595,1,3.0075115647279653,1
3265,4.459291159480026,0,2.5033143031965905,1
3266,2.8954894139372795,1,6.738180453508031,1
3267,3.652724298573369,0,2.616918305910091,1
3268,3.3941407036056703,1,5.4634075883393445,1
3269,3.79770367274654,0,3.890836629131189,1
3270,5.19046776134538,1,6.611730138084811,1
3271,1.0704744782005844,0,3.49223016714049,1
3272,2.304870429479709,1,5.378547736853564,1
3273,3.66066287510491,0,6.057423206661863,1
3274,5.8859485843265835,1,5.672247373189474,1
3275,4.402992930902109,0,5.4730509005435035,1
3276,4.720268898343926,1,3.5667209610068635,1
3277,3.8259893355413954,0,5.625341999858712,1
3278,2.161720222959581,1,4.775608903106014,1
3279,0.38562699065530714,0,6.681659471070978,1
3280,1.7888682179780473,1,4.512961534141491,1
3281,3.006581516910418,0,2.256337229204761,1
3282,4.249725932419276,1,3.689533291205115,1
3283,2.9663349440183984,0,2.9877875561319107,1
3284,2.005281837050076,1,6.496053549243806,1
3285,-0.48980251578736334,0,4.224957313189037,1
3286,3.1207306994223902,1,6.113011298840766,1
3287,2.2442930388712834,0,2.089645535286963,1
3288,4.904354906841501,1,4.8171648006015975,1
3289,1.4317579942325727,0,5.338021858264726,1
3290,5.577792408641588,1,1.7000265536369912,1
3291,-0.2226984148434965,0,5.141987291964788,1
3292,2.951485746389785,1,4.4844137478348465,1
3293,1.8392179161254132,0,3.59749251539254,1
3294,4.559495140959646,1,5.163767951293248,1
3295,0.6237439212400986,0,2.004005932456545,1
3296,2.8574927665050196,1,2.0274195428670643,1
3297,2.212662392209061,0,2.5809004332228667,1
3298,4.218973401084021,1,3.814708328835607,1
3299,5.142384877447559,0,5.930346779719001,1
3300,4.795819112979243,1,3.039083346535788,1
3301,-0.09053068169508993,0,6.277069652681241,1
3302,7.075637875547503,1,2.706382248042199,1
3303,1.9235381290337863,0,7.771967520972818,1
3304,1.9511661049153792,1,3.3329683425348486,1
3305,3.8202041955094397,0,5.303006875570822,1
3306,7.189265380222127,1,1.5004626710269728,1
3307,2.8555945433342185,0,5.389141890138261,1
3308,4.8004618114401145,1,3.079889764667013,1
3309,4.443757325338623,0,6.523460756343868,1
3310,4.95099156083809,1,2.4968005513933056,1
3311,4.720857972827935,0,4.602375711813957,1
3312,6.019575674686658,1,4.9873797616404945,1
3313,1.4604059115150523,0,4.59714168986587,1
3314,1.0243021334925495,1,8.264731841301712,1
3315,3.5633272103365083,0,1.9618877740002176,1
3316,4.339398500626248,1,4.146163546861173,1
3317,6.118694450731844,0,2.7653261224556167,1
3318,3.460020469429441,1,2.3177121912495773,1
3319,4.867439829454295,0,2.876963197340412,1
3320,3.346462604569046,1,2.8911389623163193,1
3321,0.7079921431430289,0,3.138927852273432,1
3322,2.896458935679761,1,0.6990402320724338,1
3323,0.0913478121507112,0,3.3661799556072776,1
3324,2.158132785700851,1,6.469879043365763,1
3325,1.1975863152529513,0,1.9932203223668217,1
3326,2.276869349231697,1,2.711590738816629,1
3327,0.9397781900167358,0,3.0221021535106445,1
3328,2.893337082244184,1,4.41992957917174,1
3329,2.6334143131762033,0,6.523460756343868,1
3330,0.522160067528374,1,4.705657742242219,1
3331,5.376384515160705,0,3.5614689846813694,1
3332,5.3981772982481395,1,4.50390880820187,1
3333,1.6209314063132216,0,1.6427766010046367,1
3334,3.5335867747173175,1,4.865012318145489,1
3335,2.093606329274514,0,5.173369834727207,1
3336,5.392778445303965,1,4.6081636363915885,1
3337,0.6622746316200638,0,4.214275534865711,1
3338,2.97632671237705,1,2.284332276999432,1
3339,0.6336112883237806,0,2.820156683774503,1
3340,3.941198879535683,1,1.785845534034336,1
3341,1.305458434238619,0,6.725138388352752,1
3342,2.8522150848423635,1,4.482361835118554,1
3343,4.6182637879512916,0,5.514840675190942,1
3344,5.369551906944479,1,4.710750523992363,1
3345,3.2596408552265648,0,6.2218884260273635,1
3346,6.1848348740062296,1,1.2888042375432898,1
3347,2.0013537670595816,0,3.843192384858728,1
3348,1.7602397041306725,1,4.544965780545557,1
3349,4.619141830311593,0,7.219433260001583,1
3350,2.717775468999355,1,5.496087223428633,1
3351,2.2068592062381205,0,2.136548431620744,1
3352,2.5739426114636115,1,2.045088958948588,1
3353,1.7537593814898285,0,4.039429521027869,1
3354,6.580433107281663,1,1.8448908009254799,1
3355,2.3398515529833355,0,2.7897444368561586,1
3356,5.758080669952116,1,7.2876335678678315,1
3357,2.015473854187541,0,2.5490507490517036,1
3358,3.622332898087217,1,3.4901067528074288,1
3359,0.6415770736973032,0,4.920207572302362,1
3360,4.968226356766272,1,6.825127204026803,1
3361,2.913380699781996,0,5.927418141858174,1
3362,5.992957541340558,1,5.132563629318943,1
3363,0.7457598062584619,0,2.559397605132775,1
3364,5.860031687567475,1,4.364730157608373,1
3365,2.3383482176985817,0,2.59436160611167,1
3366,2.779412500843534,1,2.446637738920029,1
3367,-0.5747290652849995,0,5.080999688523136,1
3368,3.6701859059464064,1,5.623461345589635,1
3369,0.6578256142852716,0,5.601813215857875,1
3370,3.2919316460943975,1,5.1190653488017555,1
3371,2.227256562668342,0,5.873098123446604,1
3372,7.403018514809475,1,2.717630841046946,1
3373,0.8619770879143172,0,5.193262322688974,1
3374,5.393837809800083,1,3.970654213651902,1
3375,1.0245328322402714,0,4.345481400643209,1
3376,3.95170315587302,1,2.1728876890824975,1
3377,1.639392868953632,0,2.494099256432357,1
3378,2.894855434007786,1,6.23753534686338,1
3379,3.0617427369291574,0,5.3472593094479235,1
3380,6.531879377894637,1,2.6121029308215022,1
3381,6.452799337491713,0,1.7629106935724284,1
3382,2.8792097289419734,1,5.299314048767444,1
3383,1.8357782914957377,0,6.3529133563267495,1
3384,1.7704186368109511,1,1.7952968376472784,1
3385,1.6867128291820246,0,1.529714726535681,1
3386,5.555202727134598,1,2.3881134800403983,1
3387,3.731356562767715,0,2.549750358098207,1
3388,2.756272442414755,1,4.5052529740303235,1
3389,3.67041800570516,0,2.6392755809051325,1
3390,4.385645383304703,1,5.593184288129519,1
3391,2.2432120061423992,0,5.529536077701123,1
3392,2.4243029245032117,1,4.8625232620273175,1
3393,2.4647931823239593,0,2.6081581273035366,1
3394,5.452613143376524,1,5.784503751834791,1
3395,3.1943931220105712,0,2.920881335794094,1
3396,2.3204374405360157,1,6.642817296347537,1
3397,2.9671030465544432,0,3.2313049559996356,1
3398,7.309143024110104,1,4.1294766015778634,1
3399,3.9127779894354857,0,5.718782590075724,1
3400,6.165545536136888,1,5.816975035011996,1
3401,3.9729633913910836,0,3.3330863184024433,1
3402,4.47936059477927,1,0.5090995348550074,1
3403,4.823957160481267,0,3.182889692499804,1
3404,3.117982318923543,1,4.166204156050218,1
3405,2.087281985128788,0,5.329960168384338,1
3406,2.189715833537808,1,5.441603361149333,1
3407,2.213873557497297,0,7.722284926382953,1
3408,2.975368387084546,1,2.6953518306679807,1
3409,0.10244042656650887,0,5.176100487859439,1
3410,2.5033143031965905,1,3.7298613780260523,1
3411,4.5843330814482375,0,2.4178824809992765,1
3412,6.561719226258025,1,4.458231809882621,1
3413,2.429746430525944,0,1.9122304248882158,1
3414,2.5125521912510593,1,1.9172684633570816,1
3415,1.4083250557775755,0,5.780542611029045,1
3416,2.181649564787755,1,5.61777672638265,1
3417,2.8526318344244603,0,5.884580829468559,1
3418,6.078433625530742,1,5.150749464197268,1
3419,1.9474424431848767,0,2.93564339564093,1
3420,4.89296661364004,1,7.826071355594075,1
3421,4.185400331956092,0,3.156586270796792,1
3422,3.03066726887046,1,6.20625719372952,1
3423,5.5514088940525355,0,4.063991702148348,1
3424,4.99639872170393,1,2.7412961534823945,1
3425,1.2647509622407531,0,7.648963062020572,1
3426,3.1518686952442168,1,0.88669407313881,1
3427,1.6349701442925015,0,3.3955608320609785,1
3428,3.752660503278636,1,6.0493451538487975,1
3429,4.970871687177812,0,5.257221093132878,1
3430,6.877031559752343,1,3.0048770956452486,1
3431,2.848359190748821,0,3.1029434806451186,1
3432,4.127019682311959,1,5.788175719617544,1
3433,2.2577455492574066,0,2.722531754863119,1
3434,4.475538741549503,1,1.7308053239396277,1
3435,3.1719923606765854,0,5.642178724066458,1
3436,1.6124064837481087,1,1.5328253314991616,1
3437,0.9559631252582429,0,5.005324334613176,1
3438,5.3654627537935875,1,2.2447935512464072,1
3439,2.5139484191871038,0,3.9726806536087533,1
3440,6.216363726908728,1,5.995587053761978,1
3441,3.6823044730556735,0,4.320027290273348,1
3442,3.074978693348145,1,6.094392132525713,1
3443,5.237429573557252,0,2.6206140155118405,1
3444,2.5908302849471694,1,5.301120076667772,1
3445,-0.13327755485299897,0,3.9551789875331105,1
3446,6.773279457370329,1,6.664358681620865,1
3447,2.2871758681656527,0,2.5551333948448955,1
3448,1.7345186082075759,1,4.519191126761396,1
3449,2.798278524094604,0,5.766311372332054,1
3450,3.175909816040413,1,4.019307287663089,1
3451,4.467840609954511,0,0.21903498263191823,1
3452,3.522939138810622,1,5.308256531074947,1
3453,3.2918855889363794,0,2.3895055923066795,1
3454,2.8698930357193744,1,3.9568363246075426,1
3455,4.88946030003288,0,0.8111940927734638,1
3456,3.6551897473255046,1,8.33146206362348,1
3457,2.896838277511661,0,5.718133216428715,1
3458,6.441950811659439,1,3.933221640627882,1
3459,4.784547456149747,0,2.2780087453958764,1
3460,2.254783627004628,1,3.908297494866125,1
3461,4.964538479897694,0,3.6128087792065466,1
3462,4.338911414847241,1,2.772850248161653,1
3463,1.954304158609402,0,6.943984035123436,1
3464,6.158953074053985,1,5.286886365587686,1
3465,4.664728197307659,0,4.234028459031496,1
3466,2.027396587853576,1,4.304134409565114,1
3467,2.0660499183032517,0,2.4510857454985313,1
3468,2.643276405881407,1,2.4566628217186235,1
3469,1.362477210593049,0,6.034851458412195,1
3470,3.3289507302063464,1,2.904304570297574,1
3471,3.1388088449220497,0,2.3880499830520874,1
3472,6.035709981541851,1,4.995688848130642,1
3473,1.6246938204092216,0,6.135635817577643,1
3474,5.8228867080017075,1,4.058589555345079,1
3475,-1.4855992749713405,0,5.739714524173026,1
3476,3.205508163094137,1,5.234745446410882,1
3477,-0.46652939374874114,0,2.3880499830520874,1
3478,3.733784662090612,1,4.491839997271748,1
3479,3.782101952247198,0,4.104365229079427,1
3480,6.469032760170031,1,4.9869743721632345,1
3481,-0.9442191105421425,0,4.0163359142878505,1
3482,3.7281796767292397,1,2.332867580562498,1
3483,1.119448987280458,0,6.918892274348545,1
3484,2.1269465733600628,1,4.801754554834734,1
3485,2.4889451884824525,0,3.2554910144348344,1
3486,7.338174044688094,1,2.6048448532180717,1
3487,1.050796717840283,0,4.6605886185001975,1
3488,5.4432737644779134,1,3.4152246562655,1
3489,1.7572812740225532,0,2.858164316178897,1
3490,6.35670290427596,1,2.302914701628508,1
3491,3.0247626419289944,0,5.3260868053066766,1
3492,3.1700824592369825,1,4.237579059153821,1
3493,1.3462754706819204,0,3.068955769614858,1
3494,6.121268703080099,1,3.9081489982399127,1
3495,4.059253240798663,0,5.212667682410281,1
3496,5.121086954489313,1,3.6129425818661844,1
3497,3.656665307146455,0,3.520312535716945,1
3498,1.7260850550718634,1,2.0564303459681925,1
3499,-0.8648590756971422,0,2.8908584438498397,1
3500,2.8327208858612747,1,6.423320083280419,1
3501,3.088100693263743,0,2.341653711289717,1
3502,3.604597208552782,1,2.4471877357041194,1
3503,2.0296921890780903,0,3.4807908467857427,1
3504,3.370216841598685,1,5.518609469213338,1
3505,5.4740344625494535,0,5.322783955280901,1
3506,2.54090384892227,1,5.903947615480232,1
3507,3.114049342385071,0,2.4583931323314228,1
3508,1.8650225255711486,1,3.1015293361738543,1
3509,1.5761310311045202,0,1.3086513973574023,1
3510,5.582025155302155,1,3.381158354199298,1
3511,1.7889758901984054,0,2.2027076734274056,1
3512,3.1668263324879877,1,6.451909779644528,1
3513,4.6285680132454585,0,2.510208712656364,1
3514,3.6270257129245396,1,2.567993512948253,1
3515,0.5061546244563344,0,4.983542640630789,1
3516,0.5785886792964923,1,4.118905741772839,1
3517,4.960753465649997,0,2.9299904378117967,1
3518,4.872476468365118,1,6.3152918587863,1
3519,3.7768850769394975,0,2.778936232174471,1
3520,2.3015782198453323,1,6.579628626016652,1
3521,2.2551879753934165,0,3.7277409419678875,1
3522,4.886270398714246,1,3.437966106470326,1
3523,1.4160146857124065,0,4.104544444401916,1
3524,1.9705919251394735,1,3.1682256463158835,1
3525,1.380893514774863,0,7.665463545090904,1
3526,4.424071831776107,1,4.522341779492321,1
3527,1.2558598471285887,0,2.8878718937657926,1
3528,1.1456936213745637,1,7.492928461841323,1
3529,0.8993782841329683,0,5.625418522705725,1
3530,1.077286520341425,1,1.7687903681586594,1
3531,3.276892520605751,0,2.801148420792302,1
3532,3.1486520464152834,1,5.068262684553118,1
3533,4.001732533643889,0,7.4370369934375855,1
3534,5.738331971480705,1,1.9745087433478532,1
3535,2.353182894448631,0,2.9630755774706117,1
3536,1.6131834968717398,1,4.993399896392659,1
3537,3.845820771492534,0,1.379270125099932,1
3538,3.6726589049280802,1,6.983083989374416,1
3539,0.37800802738654604,0,4.325058734362114,1
3540,3.6957063485835935,1,3.0990768082822444,1
3541,5.722947646331647,0,4.259811625350152,1
3542,4.541814645083791,1,1.6991366307873463,1
3543,1.2172727897908904,0,5.283801763558017,1
3544,2.5612918718997575,1,3.0200637548961846,1
3545,0.34869793300294716,0,2.9712976611945194,1
3546,2.7732572989375286,1,3.5510073355724634,1
3547,2.149567237034791,0,2.39850858322312,1
3548,6.53368999860821,1,4.4026745199694854,1
3549,1.093479049021677,0,6.073386671779724,1
3550,4.4284041326258885,1,2.1215109313533356,1
3551,3.701140126551436,0,3.70651677802255,1
3552,5.841571365263728,1,5.793467937619985,1
3553,4.661157041959697,0,3.7930101414330015,1
3554,2.9365830310003695,1,1.8522572844494087,1
3555,1.3998618080602023,0,5.121564828379691,1
3556,3.853783596100181,1,4.881049243261957,1
3557,2.4159268911286755,0,3.296883735842938,1
3558,3.041563152767814,1,6.947665426679245,1
3559,2.6186212851528845,0,-0.03647540367613722,1
3560,7.261607317257864,1,2.9903365062202942,1
3561,2.3123456400365647,0,6.185540211642069,1
3562,3.8481473962399795,1,5.947500301513697,1
3563,4.621958512328671,0,6.1192534122725775,1
3564,6.158595689783271,1,2.2347916351647084,1
3565,1.7000645367131322,0,7.017312110883436,1
3566,2.6375697561937255,1,5.407502825200162,1
3567,2.7316521364325697,0,2.577715995812344,1
