,chosen_arm,optimal,reward,cost
38322,2,0,0.0,0
38323,1,0,0.0,0
38324,0,0,0.0,0
38325,3,1,0.0,0
38326,3,0,0.0,0
38327,3,0,0.0,0
38328,0,0,0.0,0
38329,3,0,0.0,0
38330,3,1,0.0,0
38331,1,0,0.0,0
38332,0,1,0.0,0
38333,3,0,0.0,0
38334,0,0,0.0,0
38335,0,0,0.0,0
38336,0,0,0.0,0
38337,0,0,0.0,0
38338,3,0,0.0,0
38339,3,0,0.0,0
38340,1,0,0.0,0
38341,1,0,0.0,0
38342,3,0,0.0,0
38343,2,0,0.0,0
38344,3,1,0.0,0
38345,3,0,0.0,0
38346,3,1,0.0,0
38347,0,0,0.0,0
38348,3,1,0.0,0
38349,1,0,0.0,0
38350,3,0,0.0,0
38351,3,0,0.0,0
38352,1,0,0.0,0
38353,3,1,0.0,0
38354,0,0,0.0,0
38355,3,0,0.0,0
38356,0,1,0.0,0
38357,0,0,0.01,0
38358,3,0,0.0,0
38359,0,0,0.0,0
38360,1,0,0.0,0
38361,3,0,0.0,0
38362,0,0,0.0,0
38363,3,1,0.0,0
38364,3,1,0.0,0
38365,3,0,0.0,0
38366,3,0,0.0,0
38367,3,0,0.0,0
38368,3,0,0.0,0
38369,3,0,0.0,0
38370,3,0,0.0,0
38371,3,0,0.0,0
38372,0,1,0.0,0
38373,0,1,0.0,0
38374,3,0,0.0,0
38375,0,0,0.0,0
38376,3,0,0.0,0
38377,1,1,3.52,0
38378,1,0,0.0,0
38379,0,0,0.0,0
38380,3,1,0.0,0
38381,0,0,0.0,0
38382,3,0,0.0,0
38383,3,1,0.0,0
38384,0,0,0.0,0
38385,3,0,0.0,0
38386,3,0,0.0,0
38387,1,0,0.0,0
38388,3,0,0.0,0
38389,1,1,0.0,0
38390,3,0,0.0,0
38391,0,0,0.0,0
38392,3,1,0.0,0
38393,3,0,0.0,0
38394,0,0,0.0,0
38395,3,0,0.0,0
38396,0,0,0.0,0
38397,0,0,0.0,0
38398,0,0,0.0,0
38399,3,1,0.0,0
38400,3,0,0.0,0
38401,0,0,0.0,0
38402,2,0,0.0,0
38403,3,0,0.0,0
38404,3,0,0.0,0
38405,3,0,0.0,0
38406,0,0,0.0,0
38407,3,0,0.0,0
38408,2,0,0.0,0
38409,0,0,0.0,0
38410,0,0,0.0,0
38411,1,1,0.0,0
38412,3,0,0.0,0
38413,2,0,0.0,0
38414,0,0,0.0,0
38415,3,1,0.0,0
38416,1,0,0.05,0
38417,3,0,0.0,0
38418,2,0,0.0,0
38419,0,0,0.0,0
38420,0,0,0.0,0
38421,2,0,0.0,0
38422,0,0,0.0,0
38423,3,1,0.0,0
38424,3,1,0.0,0
38425,3,1,0.0,0
38426,0,0,0.0,0
38427,0,0,0.0,0
38428,0,0,0.0,0
38429,0,0,0.0,0
38430,0,1,0.0,0
38431,0,0,0.0,0
38432,3,0,0.0,0
38433,3,0,0.01,0
38434,0,0,0.0,0
38435,0,0,0.02,0
38436,0,0,0.01,0
38437,0,0,0.0,0
38438,0,0,0.0,0
38439,0,0,0.0,0
38440,0,0,0.0,0
38441,1,0,0.02,0
38442,0,0,0.0,0
38443,0,0,0.0,0
38444,2,0,0.0,0
38445,3,1,0.0,0
38446,1,0,0.0,0
38447,0,0,0.0,0
38448,3,1,0.0,0
38449,3,0,0.0,0
38450,1,0,-2.46,6
38451,3,0,0.0,0
38452,0,0,0.0,0
38453,0,0,0.0,0
38454,1,1,0.0,0
38455,3,0,0.0,0
38456,0,0,0.0,0
38457,2,1,0.0,0
38458,0,0,0.0,0
38459,3,0,0.0,0
38460,3,0,0.0,0
38461,3,1,0.0,0
38462,0,0,0.0,0
38463,0,0,0.0,0
38464,3,0,0.0,0
38465,0,0,0.0,0
38466,2,0,0.0,0
38467,1,0,0.0,0
38468,0,0,0.0,0
38469,3,0,0.0,0
38470,3,1,0.0,0
38471,2,0,0.0,0
38472,0,0,0.0,0
38473,0,0,0.0,0
38474,3,1,0.0,0
38475,0,0,0.0,0
38476,3,0,0.0,0
38477,3,0,0.0,0
38478,3,1,0.0,0
38479,0,0,0.0,0
38480,0,0,0.0,0
38481,0,0,0.0,0
38482,3,0,0.0,0
38483,3,0,0.0,0
38484,0,1,0.0,0
38485,2,0,0.0,0
38486,0,0,0.0,0
38487,2,1,0.0,0
38488,0,0,0.0,0
38489,3,0,0.0,0
38490,0,0,0.0,0
38491,0,0,0.0,0
38492,0,0,0.0,0
38493,1,1,0.0,0
38494,0,0,0.0,0
38495,3,1,0.01,0
38496,3,0,0.0,0
38497,3,1,0.0,0
38498,0,0,0.0,0
38499,2,0,0.0,0
38500,1,0,0.0,0
38501,3,1,0.0,0
38502,3,0,0.0,0
38503,2,1,0.0,0
38504,2,1,0.0,0
38505,3,1,0.0,0
38506,3,0,0.0,0
38507,3,1,0.0,0
38508,3,1,0.0,0
38509,3,0,0.0,0
38510,3,0,0.0,0
38511,3,1,0.0,0
38512,3,0,0.0,0
38513,0,0,0.0,0
38514,3,0,0.0,0
38515,1,1,0.0,0
38516,2,0,0.0,0
38517,3,0,0.0,0
38518,1,0,0.0,0
38519,3,0,0.0,0
38520,2,0,0.0,0
38521,0,0,0.0,0
38522,0,0,0.0,0
38523,0,0,0.0,0
38524,0,0,0.0,0
38525,3,0,0.0,0
38526,3,0,0.0,0
38527,3,1,0.0,0
38528,3,0,0.0,0
38529,3,0,0.0,0
38530,3,1,0.0,0
38531,3,0,0.0,0
38532,3,1,0.0,0
38533,3,0,0.0,0
38534,1,0,0.0,0
38535,0,0,0.0,0
38536,0,0,0.0,0
38537,2,1,0.0,0
38538,3,0,0.0,0
38539,3,1,0.0,0
38540,3,0,0.0,0
38541,0,0,0.0,0
38542,0,0,0.0,0
38543,3,1,0.0,0
38544,1,1,0.0,0
38545,3,0,0.0,0
38546,3,0,0.0,0
38547,3,0,0.0,0
38548,3,1,0.0,0
38549,2,1,0.0,0
38550,3,1,0.0,0
38551,0,0,0.0,0
38552,3,1,0.0,0
38553,2,0,0.0,0
38554,3,0,0.0,0
38555,3,0,0.0,0
38556,3,1,0.0,0
38557,3,0,0.0,0
38558,3,0,0.0,0
38559,0,0,0.03,0
38560,3,0,0.0,0
38561,0,0,0.0,0
38562,0,0,0.0,0
38563,0,0,0.0,0
38564,0,0,0.0,0
38565,0,0,0.0,0
38566,1,0,0.0,0
38567,1,0,0.0,0
38568,3,0,0.0,0
38569,3,0,0.0,0
38570,0,0,0.0,0
38571,0,0,0.0,0
38572,3,0,0.0,0
38573,3,0,0.0,0
38574,3,0,0.0,0
38575,2,0,0.0,0
38576,3,0,0.0,0
38577,0,0,0.0,0
38578,3,0,0.0,0
38579,1,0,0.0,0
38580,3,1,0.0,0
38581,3,0,0.0,0
38582,3,0,0.0,0
38583,0,0,0.0,0
38584,1,0,0.0,0
38585,3,0,0.0,0
38586,1,0,0.0,0
38587,1,0,0.0,0
38588,3,1,0.0,0
38589,3,1,0.0,0
38590,3,0,0.0,0
38591,0,0,0.0,0
38592,0,0,0.0,0
38593,0,0,0.0,0
38594,0,0,0.0,0
38595,0,0,0.0,0
38596,3,1,0.0,0
38597,3,1,0.0,0
38598,2,1,0.0,0
38599,3,0,0.0,0
38600,3,0,0.0,0
38601,3,1,0.0,0
38602,0,1,0.0,0
38603,3,1,0.0,0
38604,3,0,0.0,0
38605,0,0,0.0,0
38606,3,0,0.0,0
38607,3,1,0.0,0
38608,3,0,0.0,0
38609,1,0,0.0,0
38610,0,0,0.0,0
38611,3,0,0.0,0
38612,3,0,0.0,0
38613,3,1,0.0,0
38614,3,1,0.0,0
38615,3,0,0.0,0
38616,1,0,0.0,0
38617,2,0,0.0,0
38618,0,0,0.01,0
38619,1,0,0.0,0
38620,0,0,0.0,0
38621,0,0,0.0,0
38622,3,0,0.0,0
38623,3,1,0.0,0
38624,3,0,0.0,0
38625,2,0,0.0,0
38626,0,0,0.0,0
38627,0,0,0.05,0
38628,1,0,0.0,0
38629,0,0,0.0,0
38630,1,0,0.0,0
38631,2,0,0.0,0
38632,1,1,0.0,0
38633,2,0,0.0,0
38634,3,0,0.0,0
38635,0,0,0.0,0
38636,0,0,0.0,0
38637,3,0,0.0,0
38638,0,0,0.0,0
38639,0,0,0.0,0
38640,2,0,0.0,0
38641,3,0,0.0,0
38642,3,1,0.0,0
38643,0,0,0.0,0
38644,3,0,0.05,0
38645,3,1,0.0,0
38646,3,0,0.0,0
38647,1,0,0.0,0
38648,0,0,0.0,0
38649,0,0,0.0,0
38650,1,0,0.0,0
38651,3,1,0.0,0
38652,2,0,0.0,0
38653,0,0,0.0,0
38654,3,1,0.0,0
38655,0,0,0.0,0
38656,3,0,0.0,0
38657,3,0,0.0,0
38658,3,1,0.0,0
38659,0,1,0.0,0
38660,3,0,0.0,0
38661,0,0,0.01,0
38662,0,0,0.0,0
38663,3,1,0.0,0
38664,0,0,0.0,0
38665,3,0,0.0,0
38666,3,0,0.0,0
38667,3,0,0.0,0
38668,3,0,0.0,0
38669,0,0,0.0,0
38670,3,0,0.0,0
38671,0,0,0.0,0
38672,2,1,0.0,0
38673,3,0,0.0,0
38674,0,0,0.0,0
38675,0,0,0.0,0
38676,0,0,0.0,0
38677,3,0,0.0,0
38678,1,1,0.0,0
38679,2,0,0.0,0
38680,3,0,0.0,0
38681,3,0,0.0,0
38682,3,0,0.0,0
38683,3,0,0.0,0
38684,0,0,0.0,0
38685,0,0,0.0,0
38686,0,1,0.0,0
38687,3,0,0.0,0
38688,0,0,0.0,0
38689,0,0,0.0,0
38690,0,0,0.0,0
38691,3,0,0.0,0
38692,0,0,0.0,0
38693,3,0,0.0,0
38694,0,0,0.0,0
38695,3,0,0.0,0
38696,3,0,0.0,0
38697,2,0,0.0,0
38698,0,0,0.0,0
38699,0,0,0.0,0
38700,3,1,0.0,0
38701,0,0,0.02,0
38702,3,1,0.0,0
38703,2,0,0.0,0
38704,0,0,0.0,0
38705,0,0,0.0,0
38706,0,0,0.0,0
38707,0,0,0.0,0
38708,3,0,0.0,0
38709,3,0,0.0,0
38710,3,0,0.0,0
38711,0,0,0.0,0
38712,0,0,0.0,0
38713,3,1,0.0,0
38714,0,0,0.0,0
38715,2,0,0.0,0
38716,2,1,0.0,0
38717,0,0,0.0,0
38718,0,0,0.0,0
38719,0,0,0.0,0
38720,2,1,0.0,0
38721,1,0,0.0,0
38722,2,0,0.0,0
38723,2,0,0.0,0
38724,0,0,0.0,0
38725,0,0,0.0,0
38726,0,0,0.0,0
38727,3,0,0.0,0
38728,3,1,0.0,0
38729,1,1,0.0,0
38730,3,1,0.0,0
38731,0,0,0.0,0
38732,3,1,0.0,0
38733,0,0,0.0,0
38734,3,1,0.0,0
38735,0,0,0.0,0
38736,2,0,0.0,0
38737,2,1,0.0,0
38738,3,1,0.0,0
38739,0,0,0.0,0
38740,0,0,0.0,0
38741,1,1,0.0,0
38742,3,0,0.0,0
38743,1,0,0.0,0
38744,3,0,0.0,0
38745,1,0,0.01,0
38746,1,0,0.0,0
38747,0,0,0.0,0
38748,0,0,0.0,0
38749,3,1,0.0,0
38750,1,0,0.0,0
38751,3,0,0.0,0
38752,0,1,0.0,0
38753,0,0,0.0,0
38754,0,0,0.0,0
38755,0,0,0.0,0
38756,3,1,0.0,0
38757,0,0,0.0,0
38758,1,0,0.0,0
38759,0,0,0.0,0
38760,2,1,0.0,0
38761,2,1,0.0,0
38762,0,0,0.0,0
38763,3,1,0.0,0
38764,1,1,0.0,0
38765,3,0,0.0,0
38766,3,0,0.0,0
38767,2,1,0.0,0
38768,2,0,0.0,0
38769,2,1,0.0,0
38770,0,0,0.0,0
38771,3,1,0.0,0
38772,0,0,0.0,0
38773,1,1,0.0,0
38774,0,0,0.0,0
38775,2,0,0.0,0
38776,3,0,0.0,0
38777,0,0,0.01,0
38778,3,0,0.0,0
38779,3,0,0.0,0
38780,2,0,0.0,0
38781,0,0,0.0,0
38782,3,0,0.0,0
38783,0,0,0.0,0
38784,2,0,0.0,0
38785,0,0,0.0,0
38786,0,0,0.0,0
38787,0,0,0.01,0
38788,3,0,0.0,0
38789,3,1,0.0,0
38790,2,1,0.0,0
38791,2,0,0.0,0
38792,0,1,0.0,0
38793,0,0,0.0,0
38794,1,0,0.0,0
38795,3,0,0.0,0
38796,1,0,0.0,0
38797,0,0,0.0,0
38798,3,0,0.0,0
38799,0,0,0.0,0
38800,2,0,0.0,0
38801,0,0,0.0,0
38802,3,0,0.0,0
38803,3,0,0.0,0
38804,0,0,0.0,0
38805,0,0,0.0,0
38806,3,0,0.0,0
38807,1,1,0.0,0
38808,3,0,0.0,0
38809,3,1,0.0,0
38810,3,0,0.0,0
38811,2,0,0.0,0
38812,3,0,0.0,0
38813,0,0,0.0,0
38814,3,0,0.0,0
38815,3,0,0.0,0
38816,0,1,0.0,0
38817,2,0,0.0,0
38818,3,0,0.0,0
38819,0,0,0.0,0
38820,1,0,0.0,0
38821,3,0,0.0,0
38822,2,0,0.0,0
38823,3,0,0.0,0
38824,3,1,0.0,0
38825,3,0,0.0,0
38826,0,0,0.0,0
38827,0,0,0.0,0
38828,3,1,0.0,0
38829,3,0,0.0,0
38830,3,0,0.0,0
38831,1,1,0.0,0
38832,0,0,0.0,0
38833,3,0,0.0,0
38834,3,1,0.0,0
38835,2,0,0.0,0
38836,0,0,0.0,0
38837,3,1,0.0,0
38838,0,0,0.0,0
38839,0,0,0.0,0
38840,0,0,0.0,0
38841,2,0,0.0,0
38842,2,1,0.0,0
38843,0,0,0.0,0
38844,3,0,0.0,0
38845,3,0,0.0,0
38846,0,1,0.0,0
38847,3,0,0.0,0
38848,0,0,0.0,0
38849,0,0,0.0,0
38850,3,0,0.0,0
38851,0,0,0.0,0
38852,2,0,0.0,0
38853,3,1,0.0,0
38854,2,0,0.0,0
38855,0,0,0.0,0
38856,3,0,0.0,0
38857,0,0,0.0,0
38858,0,0,0.0,0
38859,2,0,0.0,0
38860,0,0,0.0,0
38861,3,0,0.0,0
38862,0,0,0.0,0
38863,0,0,0.0,0
38864,3,0,0.0,0
38865,3,0,0.0,0
38866,1,0,0.0,0
38867,3,0,0.0,0
38868,3,1,0.0,0
38869,1,1,0.0,0
38870,0,1,0.0,0
38871,3,1,0.0,0
38872,0,0,0.05,0
38873,0,0,0.0,0
38874,3,1,0.0,0
38875,0,0,0.0,0
38876,3,0,0.0,0
38877,0,0,0.0,0
38878,0,0,0.0,0
38879,0,0,0.0,0
38880,0,0,0.0,0
38881,1,0,0.0,0
38882,3,1,0.0,0
38883,0,0,0.0,0
38884,2,0,0.0,0
38885,2,1,0.0,0
38886,0,1,0.0,0
38887,3,1,0.0,0
38888,3,0,0.0,0
38889,3,0,0.0,0
38890,1,0,0.0,0
38891,3,0,0.0,0
38892,3,0,0.0,0
38893,3,1,0.0,0
38894,3,1,0.0,0
38895,3,1,0.0,0
38896,0,0,0.0,0
38897,1,0,0.0,0
38898,3,1,0.0,0
38899,2,0,0.0,0
38900,2,0,0.0,0
38901,0,0,0.0,0
38902,2,1,0.0,0
38903,3,0,0.0,0
38904,0,0,0.0,0
38905,3,1,0.0,0
38906,3,0,0.0,0
38907,1,1,0.01,0
38908,2,0,0.0,0
38909,3,0,0.0,0
38910,0,0,0.0,0
38911,0,0,0.0,0
38912,2,0,0.0,0
38913,0,0,0.0,0
38914,1,1,0.0,0
38915,1,0,0.0,0
38916,3,0,0.0,0
38917,0,0,0.01,0
38918,1,0,0.0,0
38919,0,0,0.01,0
38920,0,0,0.0,0
38921,3,1,0.0,0
38922,3,1,0.0,0
38923,0,0,0.0,0
38924,0,0,0.0,0
38925,2,0,0.0,0
38926,3,1,0.0,0
38927,1,0,0.01,0
38928,3,0,0.0,0
38929,3,0,0.0,0
38930,3,0,0.0,0
38931,2,0,0.0,0
38932,3,0,0.0,0
38933,1,0,0.0,0
38934,1,0,0.0,0
38935,2,1,0.0,0
38936,0,0,0.0,0
38937,3,1,0.0,0
38938,1,0,0.0,0
38939,3,1,0.0,0
38940,0,0,0.0,0
38941,3,0,0.0,0
38942,3,0,0.0,0
38943,0,0,0.0,0
38944,0,0,0.0,0
38945,3,0,0.0,0
38946,3,1,0.0,0
38947,3,0,0.0,0
38948,2,0,0.0,0
38949,3,0,0.05,0
38950,0,0,0.0,0
38951,0,0,0.0,0
38952,3,0,0.0,0
38953,3,0,0.0,0
38954,0,0,0.01,0
38955,2,0,0.0,0
38956,3,0,0.0,0
38957,3,0,0.0,0
38958,0,0,0.0,0
38959,3,0,0.0,0
38960,0,0,0.0,0
38961,2,1,0.0,0
38962,0,0,0.0,0
38963,3,1,0.0,0
38964,3,0,0.0,0
38965,3,1,0.0,0
38966,0,0,0.0,0
38967,3,0,0.0,0
38968,3,0,0.0,0
38969,0,0,0.0,0
38970,2,0,0.0,0
38971,1,0,0.0,0
38972,2,0,0.0,0
38973,0,0,0.0,0
38974,3,0,0.0,0
38975,1,0,0.0,0
38976,3,1,0.0,0
38977,0,0,0.0,0
38978,2,1,0.0,0
38979,0,0,0.01,0
38980,1,0,0.0,0
38981,3,1,0.0,0
38982,3,1,0.0,0
38983,3,0,0.0,0
38984,3,0,0.0,0
38985,3,0,0.0,0
38986,2,1,0.0,0
38987,2,1,0.0,0
38988,0,0,0.0,0
38989,3,0,0.0,0
38990,3,0,0.0,0
38991,0,0,0.0,0
38992,0,1,0.0,0
38993,0,0,0.0,0
38994,3,0,0.0,0
38995,0,0,0.0,0
38996,3,1,0.0,0
38997,0,0,0.0,0
38998,0,0,0.0,0
38999,3,1,0.0,0
39000,0,0,0.0,0
39001,0,0,0.0,0
39002,0,0,0.0,0
39003,3,0,0.0,0
39004,1,0,0.0,0
39005,3,0,0.0,0
39006,3,1,0.0,0
39007,0,0,0.0,0
39008,0,0,0.0,0
39009,2,1,0.0,0
39010,1,1,0.0,0
39011,2,0,0.0,0
39012,0,0,0.0,0
39013,1,0,0.0,0
39014,0,0,0.0,0
39015,1,0,0.0,0
39016,3,0,0.0,0
39017,2,1,0.0,0
39018,0,1,0.0,0
39019,0,1,0.0,0
39020,0,0,0.0,0
39021,0,1,0.0,0
39022,3,0,0.0,0
39023,3,1,0.0,0
39024,3,0,0.0,0
39025,3,0,0.0,0
39026,0,0,0.0,0
39027,3,1,0.0,0
39028,0,0,0.0,0
39029,0,0,0.0,0
39030,0,0,0.0,0
39031,1,0,0.0,0
39032,0,0,0.0,0
39033,2,0,0.0,0
39034,0,0,0.0,0
39035,0,0,0.0,0
39036,0,0,0.0,0
39037,1,0,0.0,0
39038,1,0,0.0,0
39039,0,0,0.0,0
39040,1,1,3.54,0
39041,3,0,0.0,0
39042,0,0,0.0,0
39043,3,0,0.0,0
39044,0,0,0.0,0
39045,3,1,0.0,0
39046,3,0,0.0,0
39047,0,0,0.02,0
39048,0,0,0.0,0
39049,2,1,0.0,0
39050,3,0,0.0,0
39051,2,1,0.0,0
39052,0,1,0.0,0
39053,0,0,0.0,0
39054,3,1,0.0,0
39055,3,0,0.0,0
39056,3,0,0.0,0
39057,2,1,0.0,0
39058,3,0,0.0,0
39059,2,0,0.0,0
39060,1,0,0.0,0
39061,0,0,0.0,0
39062,1,0,0.0,0
39063,0,0,0.0,0
39064,0,0,0.0,0
39065,0,0,0.0,0
39066,3,0,0.0,0
39067,2,0,0.0,0
39068,0,0,0.0,0
39069,3,0,0.0,0
39070,2,0,0.0,0
39071,3,1,0.0,0
39072,3,1,0.0,0
39073,3,0,0.0,0
39074,0,0,0.0,0
39075,0,0,0.0,0
39076,3,0,0.0,0
39077,2,0,0.0,0
39078,0,0,0.0,0
39079,3,0,0.0,0
39080,3,0,0.0,0
39081,3,1,0.0,0
39082,3,0,0.0,0
39083,0,0,0.02,0
39084,0,0,0.0,0
39085,3,1,0.0,0
39086,2,1,0.0,0
39087,3,0,0.0,0
39088,3,0,0.0,0
39089,0,0,0.0,0
39090,3,0,0.0,0
39091,0,0,0.01,0
39092,3,0,0.0,0
39093,0,0,3.31,0
39094,1,1,0.0,0
39095,3,0,0.0,0
39096,3,0,0.0,0
39097,0,0,0.0,0
39098,0,0,0.0,0
39099,0,0,0.0,0
39100,3,0,0.0,0
39101,0,0,0.0,0
39102,2,1,0.0,0
39103,2,0,0.0,0
39104,2,0,0.0,0
39105,3,0,0.0,0
39106,3,0,0.0,0
39107,1,0,0.0,0
39108,0,1,0.0,0
39109,3,0,0.0,0
39110,0,0,0.0,0
39111,3,0,0.0,0
39112,0,0,0.0,0
39113,1,1,0.0,0
39114,3,0,0.0,0
39115,3,1,0.0,0
39116,3,1,0.0,0
39117,1,0,0.0,0
39118,0,0,0.0,0
39119,0,0,0.0,0
39120,0,0,0.0,0
39121,0,0,0.0,0
39122,0,0,0.0,0
39123,0,0,0.0,0
39124,3,0,0.0,0
39125,1,0,0.0,0
39126,0,0,0.0,0
39127,3,0,0.0,0
39128,0,0,0.0,0
39129,0,0,0.0,0
39130,1,0,0.0,0
39131,0,0,0.05,0
39132,0,0,0.0,0
39133,3,0,0.0,0
39134,3,0,0.0,0
39135,2,0,0.0,0
39136,2,0,0.0,0
39137,3,0,0.0,0
39138,3,1,0.0,0
39139,0,1,0.0,0
39140,3,0,0.0,0
39141,0,0,0.0,0
39142,3,0,0.0,0
39143,0,0,0.0,0
39144,0,0,0.0,0
39145,3,0,0.0,0
39146,1,0,0.0,0
39147,3,0,0.0,0
39148,1,0,0.0,0
39149,2,0,0.0,0
39150,3,0,0.0,0
39151,1,1,0.0,0
39152,0,0,0.0,0
39153,0,0,0.0,0
39154,0,0,0.0,0
39155,0,0,0.0,0
39156,1,0,0.0,0
39157,1,0,0.0,0
39158,2,0,0.0,0
39159,1,0,0.0,0
39160,0,0,0.0,0
39161,3,0,0.0,0
39162,0,0,0.0,0
39163,0,0,0.0,0
39164,3,1,0.0,0
39165,0,0,0.0,0
39166,0,0,0.0,0
39167,3,0,0.0,0
39168,3,0,0.0,0
39169,3,0,0.0,0
39170,3,0,0.0,0
39171,3,0,0.0,0
39172,2,1,0.0,0
39173,0,0,0.0,0
39174,3,0,0.0,0
39175,3,1,0.0,0
39176,3,1,0.0,0
39177,0,0,0.0,0
39178,3,0,0.0,0
39179,2,0,0.0,0
39180,1,0,0.0,0
39181,0,0,0.0,0
39182,3,0,0.0,0
39183,2,0,0.0,0
39184,0,1,0.0,0
39185,1,0,0.0,0
39186,0,0,0.0,0
39187,3,0,0.0,0
39188,3,0,0.0,0
39189,0,0,0.0,0
39190,3,0,0.0,0
39191,3,1,0.0,0
39192,0,0,0.0,0
39193,1,1,0.0,0
39194,0,0,0.0,0
39195,2,0,0.0,0
39196,1,1,0.0,0
39197,2,0,0.0,0
39198,0,0,0.0,0
39199,0,0,0.0,0
39200,3,1,0.0,0
39201,2,0,0.0,0
39202,3,1,0.0,0
39203,3,0,0.0,0
39204,1,0,0.0,0
39205,3,0,0.0,0
39206,0,0,0.0,0
39207,3,0,0.0,0
39208,2,0,0.0,0
39209,3,0,0.0,0
39210,0,0,0.0,0
39211,1,1,0.0,0
39212,3,0,0.0,0
39213,0,0,0.0,0
39214,3,0,0.0,0
39215,0,0,0.01,0
39216,3,0,0.0,0
39217,3,0,0.0,0
39218,0,0,0.0,0
39219,0,0,0.0,0
39220,3,0,0.0,0
39221,0,0,0.0,0
39222,3,0,0.0,0
39223,0,0,0.0,0
39224,2,0,0.0,0
39225,3,0,0.0,0
39226,1,0,0.0,0
39227,0,0,0.0,0
39228,0,0,0.0,0
39229,3,0,0.0,0
39230,3,0,0.0,0
39231,3,1,0.0,0
39232,0,0,0.0,0
39233,3,0,0.0,0
39234,3,0,0.0,0
39235,0,0,0.0,0
39236,3,0,0.0,0
39237,0,0,0.0,0
39238,3,0,0.0,0
39239,0,0,0.0,0
39240,3,0,0.0,0
39241,0,0,0.0,0
39242,0,0,0.0,0
39243,2,1,0.0,0
39244,0,0,0.0,0
39245,3,0,0.0,0
39246,3,0,0.0,0
39247,0,1,0.0,0
39248,0,0,0.0,0
39249,0,0,0.0,0
39250,1,1,0.0,0
39251,3,0,0.0,0
39252,3,0,0.0,0
39253,0,0,0.0,0
39254,0,0,0.0,0
39255,3,1,0.0,0
39256,2,1,0.0,0
39257,0,0,0.0,0
39258,3,0,0.0,0
39259,0,0,0.0,0
39260,3,0,0.0,0
39261,0,0,0.0,0
39262,1,0,0.01,0
39263,0,1,0.0,0
39264,1,0,0.0,0
39265,0,0,0.0,0
39266,3,1,0.0,0
39267,3,1,0.0,0
39268,3,0,0.0,0
39269,0,0,0.0,0
39270,2,0,0.0,0
39271,1,0,0.0,0
39272,0,0,0.0,0
39273,3,0,0.0,0
39274,2,1,0.0,0
39275,0,0,0.0,0
39276,0,0,0.0,0
39277,2,1,0.03,0
39278,3,1,0.0,0
39279,3,0,0.0,0
39280,0,0,0.0,0
39281,3,0,0.0,0
39282,3,0,0.0,0
39283,0,0,0.0,0
39284,2,1,0.0,0
39285,2,0,0.0,0
39286,3,1,0.0,0
39287,3,1,0.0,0
39288,3,0,0.0,0
39289,3,0,0.0,0
39290,1,0,0.0,0
39291,3,0,0.0,0
39292,0,0,0.01,0
39293,0,0,0.0,0
39294,3,0,0.0,0
39295,3,0,0.0,0
39296,1,0,0.0,0
39297,0,0,0.0,0
39298,0,0,0.0,0
39299,3,0,0.0,0
39300,3,1,0.0,0
39301,0,0,0.0,0
39302,1,0,0.0,0
39303,3,0,0.0,0
39304,3,1,0.0,0
39305,3,1,0.0,0
39306,3,1,0.0,0
39307,0,0,0.0,0
39308,0,0,0.0,0
39309,3,0,0.0,0
39310,0,0,0.0,0
39311,3,0,0.0,0
39312,0,0,0.0,0
39313,2,1,0.01,0
39314,0,0,0.0,0
39315,3,0,0.0,0
39316,3,0,0.0,0
39317,2,1,0.0,0
39318,3,1,0.0,0
39319,3,0,0.0,0
39320,3,0,0.0,0
39321,3,1,0.0,0
39322,3,0,0.0,0
39323,3,0,0.0,0
39324,3,1,0.0,0
39325,0,0,0.0,0
39326,3,0,0.0,0
39327,3,0,0.0,0
39328,0,0,0.0,0
39329,0,1,0.0,0
39330,3,1,0.0,0
39331,3,1,0.0,0
39332,3,0,0.0,0
39333,3,1,0.0,0
39334,3,1,0.0,0
39335,1,1,0.0,0
39336,0,0,0.0,0
39337,3,0,0.0,0
39338,0,0,0.0,0
39339,0,0,0.0,0
39340,0,0,0.0,0
39341,0,0,0.0,0
39342,3,0,0.0,0
39343,0,0,0.0,0
39344,3,0,0.0,0
39345,0,0,0.0,0
39346,1,1,0.0,0
39347,3,0,0.0,0
39348,1,1,0.0,0
39349,3,0,0.0,0
39350,0,0,0.0,0
39351,2,0,0.0,0
39352,1,0,0.0,0
39353,1,0,0.0,0
39354,2,0,0.0,0
39355,0,0,0.0,0
39356,0,0,0.0,0
39357,1,0,0.0,0
39358,2,1,0.0,0
39359,2,1,0.0,0
39360,3,0,0.0,0
39361,0,0,0.0,0
39362,0,0,0.0,0
39363,3,0,0.0,0
39364,3,0,0.0,0
39365,3,1,0.0,0
39366,3,0,0.0,0
39367,3,0,0.0,0
39368,3,1,0.0,0
39369,0,0,0.0,0
39370,0,0,0.01,0
39371,0,0,0.0,0
39372,2,0,0.0,0
39373,3,0,0.0,0
39374,3,1,0.0,0
39375,0,0,0.0,0
39376,1,0,0.0,0
39377,3,0,0.0,0
39378,2,0,0.0,0
39379,3,0,0.0,0
39380,3,0,0.0,0
39381,3,0,0.0,0
39382,3,0,0.0,0
39383,0,0,0.0,0
39384,3,1,0.0,0
39385,0,0,0.0,0
39386,3,0,0.0,0
39387,0,0,0.02,0
39388,3,0,0.0,0
39389,3,0,0.0,0
39390,3,0,0.0,0
39391,3,0,0.0,0
39392,0,0,0.0,0
39393,0,0,0.0,0
39394,2,0,0.0,0
39395,3,0,0.0,0
39396,0,0,0.0,0
